Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (C),Temp Flag,Dew Point Temp (C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 14:00,2019,10,21,14:00,10.4,,9.3,,93,,8,,23,,11.3,,101.83,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 15:00,2019,10,21,15:00,9.9,,8.8,,93,,8,,13,,11.3,,101.79,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 16:00,2019,10,21,16:00,9.7,,8.8,,94,,6,,12,,9.7,,101.83,,,,,,"Moderate Rain,Fog"
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 17:00,2019,10,21,17:00,9.6,,8.8,,95,,10,,21,,11.3,,101.71,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 18:00,2019,10,21,18:00,9.4,,8.7,,95,,6,,14,,4.8,,101.76,,,,,,"Rain,Fog"
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 19:00,2019,10,21,19:00,9.5,,8.8,,96,,7,,17,,3.6,,101.68,,,,,,"Rain,Fog"
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 20:00,2019,10,21,20:00,9.8,,9.1,,96,,9,,13,,9.7,,101.67,,,,,,"Rain,Fog"
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 21:00,2019,10,21,21:00,9.7,,9.1,,96,,8,,10,,9.7,,101.7,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 22:00,2019,10,21,22:00,10.1,,9.5,,97,,7,,8,,9.7,,101.77,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-21 23:00,2019,10,21,23:00,10.4,,9.8,,96,,10,,7,,9.7,,101.8,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 0:00,2019,10,22,0:00,10.2,,9.7,,97,,10,,7,,19.3,,101.83,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 1:00,2019,10,22,1:00,9.9,,9.4,,97,,10,,9,,12.9,,101.91,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 2:00,2019,10,22,2:00,10.2,,9.8,,97,,36,,3,,6.4,,101.99,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 3:00,2019,10,22,3:00,10.3,,9.8,,97,,26,,6,,2.4,,102.04,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 4:00,2019,10,22,4:00,10,,9.6,,97,,30,,11,,6.4,,102.13,,,,,,Fog
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 5:00,2019,10,22,5:00,10,,9.5,,97,,26,,24,,19.3,,102.23,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 6:00,2019,10,22,6:00,9.8,,9.4,,97,,27,,35,,24.1,,102.29,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 7:00,2019,10,22,7:00,10,,9.3,,95,,27,,26,,12.9,,102.45,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 8:00,2019,10,22,8:00,10.5,,9.6,,94,,28,,24,,48.3,,102.43,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 9:00,2019,10,22,9:00,11.2,,9.9,,91,,26,,30,,48.3,,102.54,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 10:00,2019,10,22,10:00,12,,10.2,,88,,28,,28,,48.3,,102.69,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 11:00,2019,10,22,11:00,12,,9.7,,86,,27,,30,,48.3,,102.7,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 12:00,2019,10,22,12:00,12.4,,9.5,,82,,26,,38,,48.3,,102.74,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 13:00,2019,10,22,13:00,12.7,,8.8,,77,,26,,36,,48.3,,102.77,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 14:00,2019,10,22,14:00,12.9,,8.7,,75,,26,,36,,32.2,,102.78,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 15:00,2019,10,22,15:00,12.4,,8.6,,77,,26,,27,,32.2,,102.85,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 16:00,2019,10,22,16:00,11.8,,7.9,,77,,26,,28,,32.2,,102.86,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 17:00,2019,10,22,17:00,11.1,,7.5,,79,,27,,22,,32.2,,102.86,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 18:00,2019,10,22,18:00,11,,7.7,,80,,25,,32,,32.2,,102.84,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 19:00,2019,10,22,19:00,10.6,,7.8,,83,,27,,27,,32.2,,102.86,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 20:00,2019,10,22,20:00,10.4,,7.5,,82,,27,,23,,32.2,,102.92,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 21:00,2019,10,22,21:00,8.7,,7.4,,91,,28,,16,,32.2,,102.98,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 22:00,2019,10,22,22:00,8.7,,6,,83,,3,,8,,32.2,,103.01,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-22 23:00,2019,10,22,23:00,7.6,,6.7,,94,,6,,7,,32.2,,103.09,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 0:00,2019,10,23,0:00,6.8,,6,,95,,36,,1,,32.2,,103.09,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 1:00,2019,10,23,1:00,5.5,,5,,96,,34,,5,,32.2,,103.11,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 2:00,2019,10,23,2:00,5.9,,5.5,,97,,36,,4,,32.2,,103.16,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 3:00,2019,10,23,3:00,5.1,,4.5,,96,,9,,7,,32.2,,103.15,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 4:00,2019,10,23,4:00,4.7,,4.1,,96,,36,,1,,32.2,,103.16,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 5:00,2019,10,23,5:00,3.7,,3.2,,97,,2,,3,,32.2,,103.22,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 6:00,2019,10,23,6:00,4.9,,4.4,,97,,7,,4,,32.2,,103.25,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 7:00,2019,10,23,7:00,5,,4.2,,95,,36,,2,,48.3,,103.3,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 8:00,2019,10,23,8:00,7.3,,6,,91,,11,,8,,48.3,,103.33,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 9:00,2019,10,23,9:00,8.7,,6.3,,85,,11,,5,,48.3,,103.37,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 10:00,2019,10,23,10:00,10.4,,7.3,,81,,13,,7,,48.3,,103.39,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 11:00,2019,10,23,11:00,10.8,,7,,77,,23,,11,,48.3,,103.38,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 12:00,2019,10,23,12:00,11,,7.6,,80,,24,,8,,48.3,,103.34,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 13:00,2019,10,23,13:00,11.6,,7,,73,,27,,11,,48.3,,103.3,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 14:00,2019,10,23,14:00,10.4,,7,,79,,29,,16,,48.3,,103.3,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 15:00,2019,10,23,15:00,10,,7.8,,86,,30,,10,,48.3,,103.26,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 16:00,2019,10,23,16:00,9.6,,7.2,,85,,30,,12,,48.3,,103.25,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 17:00,2019,10,23,17:00,8.7,,7,,89,,29,,10,,48.3,,103.17,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 18:00,2019,10,23,18:00,9.2,,7.1,,87,,30,,10,,32.2,,103.14,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 19:00,2019,10,23,19:00,9.1,,7.3,,89,,33,,3,,32.2,,103.12,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 20:00,2019,10,23,20:00,8.9,,7.9,,93,,24,,4,,32.2,,103.08,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 21:00,2019,10,23,21:00,9.3,,8.4,,94,,36,,3,,32.2,,103.07,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 22:00,2019,10,23,22:00,9.3,,7.9,,91,,18,,5,,32.2,,103.06,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-23 23:00,2019,10,23,23:00,8.2,,7.4,,95,,15,,5,,32.2,,103.01,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 0:00,2019,10,24,0:00,7.6,,7,,96,,7,,4,,32.2,,103.02,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 1:00,2019,10,24,1:00,8.5,,7.5,,93,,9,,5,,32.2,,103.04,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 2:00,2019,10,24,2:00,8.8,,7.7,,93,,12,,7,,32.2,,103.03,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 3:00,2019,10,24,3:00,8.6,,7.5,,93,,11,,9,,32.2,,102.99,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 4:00,2019,10,24,4:00,8.4,,7.3,,93,,10,,9,,32.2,,102.95,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 5:00,2019,10,24,5:00,8.3,,7.2,,93,,8,,11,,32.2,,102.93,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 6:00,2019,10,24,6:00,9,,7.7,,91,,9,,10,,24.1,,102.88,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 7:00,2019,10,24,7:00,9.3,,7.7,,90,,9,,13,,24.1,,102.86,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 8:00,2019,10,24,8:00,9.7,,7.8,,88,,11,,9,,24.1,,102.96,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 9:00,2019,10,24,9:00,10.3,,8.2,,86,,11,,10,,24.1,,102.93,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 10:00,2019,10,24,10:00,10.9,,8,,82,,14,,7,,48.3,,102.91,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 11:00,2019,10,24,11:00,11.7,,8.3,,80,,10,,8,,48.3,,102.87,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 12:00,2019,10,24,12:00,12.4,,8.6,,77,,12,,6,,48.3,,102.84,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 13:00,2019,10,24,13:00,13.2,,8.7,,74,,10,,13,,48.3,,102.77,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 14:00,2019,10,24,14:00,13.3,,7.8,,69,,11,,12,,48.3,,102.73,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 15:00,2019,10,24,15:00,13,,7.6,,69,,11,,12,,48.3,,102.67,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 16:00,2019,10,24,16:00,12.9,,7.3,,69,,11,,11,,48.3,,102.61,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 17:00,2019,10,24,17:00,12.6,,8.2,,75,,10,,9,,32.2,,102.56,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 18:00,2019,10,24,18:00,12.7,,7.7,,71,,9,,10,,32.2,,102.54,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 19:00,2019,10,24,19:00,12.5,,7.8,,73,,11,,12,,32.2,,102.5,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 20:00,2019,10,24,20:00,11.9,,8.5,,80,,9,,12,,32.2,,102.48,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 21:00,2019,10,24,21:00,12.1,,8.5,,78,,10,,12,,32.2,,102.45,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 22:00,2019,10,24,22:00,12,,8.7,,80,,9,,11,,32.2,,102.42,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-24 23:00,2019,10,24,23:00,11.9,,8.8,,81,,9,,11,,32.2,,102.35,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 0:00,2019,10,25,0:00,11.6,,9.3,,86,,8,,15,,19.3,,102.28,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 1:00,2019,10,25,1:00,11.3,,9.7,,90,,7,,13,,32.2,,102.14,,,,,,Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 2:00,2019,10,25,2:00,11.2,,9.8,,91,,9,,17,,32.2,,102.04,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 3:00,2019,10,25,3:00,11.1,,9.8,,92,,9,,18,,32.2,,101.88,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 4:00,2019,10,25,4:00,10.9,,9.5,,91,,10,,18,,32.2,,101.76,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 5:00,2019,10,25,5:00,11,,9.6,,91,,9,,18,,32.2,,101.65,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 6:00,2019,10,25,6:00,11.4,,9.9,,90,,10,,16,,32.2,,101.53,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 7:00,2019,10,25,7:00,12.6,,11,,90,,13,,10,,8.1,,101.52,,,,,,"Moderate Rain,Fog"
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 8:00,2019,10,25,8:00,10.5,,9.6,,94,,26,,34,,11.3,,101.58,,,,,,Rain
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 9:00,2019,10,25,9:00,10.9,,8.2,,83,,27,,49,,32.2,,101.63,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 10:00,2019,10,25,10:00,11.9,,7.5,,74,,27,,53,,48.3,,101.71,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 11:00,2019,10,25,11:00,12.2,,7.5,,73,,27,,45,,48.3,,101.81,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 12:00,2019,10,25,12:00,12.4,,7,,69,,27,,59,,48.3,,101.75,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 13:00,2019,10,25,13:00,12.7,,6.4,,65,,29,,55,,48.3,,101.81,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 14:00,2019,10,25,14:00,12.5,,6,,64,,28,,62,,48.3,,101.79,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 15:00,2019,10,25,15:00,12.3,,5.7,,64,,28,,57,,48.3,,101.83,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 16:00,2019,10,25,16:00,11.8,,5.3,,64,,28,,62,,48.3,,101.79,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 17:00,2019,10,25,17:00,11.1,,5.7,,69,,29,,56,,48.3,,101.88,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 18:00,2019,10,25,18:00,10.7,,6.1,,73,,29,,58,,48.3,,101.94,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 19:00,2019,10,25,19:00,10.1,,6.5,,78,,29,,44,,48.3,,102.07,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 20:00,2019,10,25,20:00,9.9,,6.5,,79,,29,,42,,32.2,,102.12,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 21:00,2019,10,25,21:00,9.7,,6.4,,80,,31,,31,,32.2,,102.22,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 22:00,2019,10,25,22:00,8,,5.3,,83,,32,,16,,32.2,,102.3,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-25 23:00,2019,10,25,23:00,8,,4.7,,80,,6,,13,,32.2,,102.37,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 0:00,2019,10,26,0:00,5.4,,3.6,,88,,33,,3,,32.2,,102.47,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 1:00,2019,10,26,1:00,6.6,,4.1,,84,,18,,14,,32.2,,102.52,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 2:00,2019,10,26,2:00,5.1,,3.6,,90,,7,,12,,32.2,,102.54,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 3:00,2019,10,26,3:00,5.2,,4,,92,,5,,5,,32.2,,102.56,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 4:00,2019,10,26,4:00,2.4,,1.3,,92,,30,,6,,32.2,,102.59,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 5:00,2019,10,26,5:00,4,,3.2,,95,,1,,6,,32.2,,102.64,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 6:00,2019,10,26,6:00,4.2,,2.6,,90,,36,,1,,48.3,,102.71,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 7:00,2019,10,26,7:00,4.1,,3.4,,95,,36,,5,,48.3,,102.79,,,,,,Mostly Cloudy
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 8:00,2019,10,26,8:00,5.1,,3.8,,91,,35,,6,,48.3,,102.85,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 9:00,2019,10,26,9:00,8.6,,5,,78,,27,,5,,48.3,,102.91,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 10:00,2019,10,26,10:00,9.8,,5.2,,73,,30,,16,,48.3,,102.95,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 11:00,2019,10,26,11:00,10.1,,6,,76,,30,,19,,48.3,,102.97,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 12:00,2019,10,26,12:00,10.9,,6.7,,75,,30,,27,,48.3,,103,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 13:00,2019,10,26,13:00,11.6,,7.4,,75,,29,,22,,48.3,,103.01,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 14:00,2019,10,26,14:00,11.7,,7.7,,76,,29,,22,,48.3,,103.01,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 15:00,2019,10,26,15:00,11.6,,7.3,,75,,32,,15,,48.3,,103,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 16:00,2019,10,26,16:00,11.1,,7.7,,80,,31,,11,,48.3,,103.07,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 17:00,2019,10,26,17:00,8.7,,6.5,,86,,33,,13,,48.3,,103.12,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 18:00,2019,10,26,18:00,8.5,,5.6,,82,,36,,3,,32.2,,103.16,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 19:00,2019,10,26,19:00,7.2,,2.6,,73,,34,,6,,32.2,,103.23,,,,,,Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 20:00,2019,10,26,20:00,7.2,,0.6,,63,,6,,11,,32.2,,103.24,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 21:00,2019,10,26,21:00,7.3,,0.1,,60,,10,,7,,32.2,,103.28,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 22:00,2019,10,26,22:00,5.1,,0.2,,70,,14,,12,,32.2,,103.33,,,,,,Mainly Clear
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-26 23:00,2019,10,26,23:00,4.9,,0.2,,71,,24,,7,,32.2,,103.34,,,,,,NA
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 0:00,2019,10,27,0:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 1:00,2019,10,27,1:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 2:00,2019,10,27,2:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 3:00,2019,10,27,3:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 4:00,2019,10,27,4:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 5:00,2019,10,27,5:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 6:00,2019,10,27,6:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 7:00,2019,10,27,7:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 8:00,2019,10,27,8:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 9:00,2019,10,27,9:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 10:00,2019,10,27,10:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 11:00,2019,10,27,11:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 12:00,2019,10,27,12:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 13:00,2019,10,27,13:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 14:00,2019,10,27,14:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 15:00,2019,10,27,15:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 16:00,2019,10,27,16:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 17:00,2019,10,27,17:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 18:00,2019,10,27,18:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 19:00,2019,10,27,19:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 20:00,2019,10,27,20:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 21:00,2019,10,27,21:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 22:00,2019,10,27,22:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-27 23:00,2019,10,27,23:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 0:00,2019,10,28,0:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 1:00,2019,10,28,1:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 2:00,2019,10,28,2:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 3:00,2019,10,28,3:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 4:00,2019,10,28,4:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 5:00,2019,10,28,5:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 6:00,2019,10,28,6:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 7:00,2019,10,28,7:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 8:00,2019,10,28,8:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 9:00,2019,10,28,9:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 10:00,2019,10,28,10:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 11:00,2019,10,28,11:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 12:00,2019,10,28,12:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 13:00,2019,10,28,13:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 14:00,2019,10,28,14:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 15:00,2019,10,28,15:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 16:00,2019,10,28,16:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 17:00,2019,10,28,17:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 18:00,2019,10,28,18:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 19:00,2019,10,28,19:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 20:00,2019,10,28,20:00,,,,,,,,,,,,,,,,,,,
-123.18,49.19,VANCOUVER INTL A,1108395,19-10-28 21:00,2019,10,28,21:00,,,,,,,,,,,,,,,,,,,
